PMID,SigID,Primary Search Query,Additional Searches,Other Terms,,
20179162,20179162-Table3b,Lung,"Leukemia, Lymphoma",,,
20179162,20179162-Table1,Lung,"Leukemia, Lymphoma",,,
20179162,20179162-Table2c,Lung,"Leukemia, Lymphoma",,,
20179162,20179162-Table2a,Lung,"Leukemia, Lymphoma",,,
20179162,20179162-Table3a,Lung,"Leukemia, Lymphoma",,,
20179162,20179162-Table3c,Lung,"Leukemia, Lymphoma",,,
20179214,20179214-Table2,Brain,,,,
20179230,20179230-Table2,Skin,,,,
20179230,20179230-TableS2,Skin,,,,
20188076,20188076-Table1,Leukemia,Colon,,,
20194811,20194811-SuppTable1,Lung not cancer,,,,
20194811,20194811-Figure1b,Lung not cancer,,,,
20194811,20194811-Figure1c,Lung not cancer,,,,
20201062,20201062-Table2,Embryonic Stem Cell,,,,
20203266,20203266-TableS1a,Leukemia,,,,
20203266,20203266-TableS1b,Leukemia,,,,
20208059,20208059-SuppTable1,Lymphoma,,,,
20208059,20208059-SuppTable2,Lymphoma,,,,
20211691,20211691-TableS1,Neuronal Cells,,,,
20211691,20211691-Table1,Neuronal Cells,,,,
20215513,20215513-TableS4,Skin,Lung,,,
20215513,20215513-TableS3,Skin,Lung,,,
20215521,20215521-SuppTable2,Stem Cell,,,,
20215539,20215539-SuppTable2b,Lymphoma,,,,
20215539,20215539-SuppTable2a,Lymphoma,,,,
20220088,20220088-SuppTable2a,Immune,,,,
20220088,20220088-SuppTable2,Immune,,,,
20220088,20220088-SuppTable1,Immune,,,,
20220088,20220088-SuppTable2b,Immune,,,,
20220088,20220088-SuppTable3,Immune,,,,
20230785,20230785-Table1,Brain,Stem Cell,,,
20231685,20231685-TableA2,Leukemia,Stem Cell,,,
20231686,20231686-TableS4,Breast,,,,
20300634,20300634-T2,Ovarian,,,,
20303590,20303590-Table1,Leukemia,Lymphoma,,,
20307252,20307252-Table5b,Mycobacterium,,,,
20332630,20332630-Table5,Lung not cancer,,,,
20332630,20332630-Table4,Lung not cancer,,,,
20338664,20338664-Table3,Lung,,,,
20338664,20338664-Table2,Lung,,,,
20357817,20357817-TableS3,Skin,,,,
20357817,20357817-TableS2,Skin,,,,
20357817,20357817-TableS5,Skin,,,,
20357817,20357817-Table2,Skin,,,,
20357817,20357817-TableS4,Skin,,,,
20363096,20363096-Table3,Lung,,,,
20368555,20368555-TS-1,Breast,,,,
20368555,20368555-TS-2,Breast,,,,
20368555,20368555-TS-4,Breast,,,,
20368555,20368555-TS-3,Breast,,,,
20368974,20368974-Table1,Trypanosome,,,,
20369051,20369051-Table1,Lung,,,,
20371479,20371479-TableS2,Leukemia,Stem Cell,,,
20380719,20380719-TableS5,Liver,Kidney,,,
20386565,20386565-TableS1,Prostate,,,,
20388125,20388125-TableS1,Stomach,,,,
20388125,20388125-TableS2,Stomach,,,,
20406893,20406893-Table1b,Stem Cell,Brain,,,
20406893,20406893-Table1a,Stem Cell,Brain,,,
20407444,20407444-TableS1,Liver,,,,
20412141,20412141-Table1,Lung not cancer,,,,
20413845,20413845-Table1,Breast,,,,
20418243,20418243-SuppTable1c,Leukemia,Lymphoma,,,
20418243,20418243-SuppTable1b,Leukemia,Lymphoma,,,
20418243,20418243-SuppTable1a,Leukemia,Lymphoma,,,
20421498,20421498-TableS4,Liver,,,,
20421987,20421987-TableS1,Lung,,,,
20421987,20421987-TableS6,Lung,,,,
20421987,20421987-TableS2,Lung,,,,
20421987,20421987-TableS3,Lung,,,,
20421987,20421987-TableS4,Lung,,,,
20421987,20421987-TableS5,Lung,,,,
20424119,20424119-Figure2-IKKbeta,Ovarian,,,,
20435884,20435884-Table2a,Lymphoma,Brain,,,
20435884,20435884-Table2b,Lymphoma,Brain,,,
20435884,20435884-Table2c,Lymphoma,Brain,,,
20435884,20435884-Table2d,Lymphoma,Brain,,,
20435884,20435884-Table3,Lymphoma,Brain,,,
20435884,20435884-TableS5a,Lymphoma,Brain,,,
20435884,20435884-TableS5b,Lymphoma,Brain,,,
20435884,20435884-TableS5c,Lymphoma,Brain,,,
20435884,20435884-TableS5d,Lymphoma,Brain,,,
20435884,20435884-TableS5e,Lymphoma,Brain,,,
20435884,20435884-TableS7,Lymphoma,Brain,,,
20436685,20436685-ST6-2,Ovarian,,,,
20436685,20436685-ST5-2,Ovarian,,,,
20436685,20436685-ST5-1,Ovarian,,,,
20436685,20436685-ST4-2,Ovarian,,,,
20436685,20436685-ST4-1,Ovarian,,,,
20436685,20436685-ST6-1,Ovarian,,,,
20443131,20443131-Table1,Brain,,,,
20448109,20448109-Table2,Lymphoma,,,,
20448109,20448109-Table1a,Lymphoma,,,,
20448109,20448109-Table1b,Lymphoma,,,,
20458058,20458058-TableS3a,Head and Neck Cancer,,,,
20458058,20458058-TableS3c,Head and Neck Cancer,,,,
20458058,20458058-TableS3b,Head and Neck Cancer,,,,
20459814,20459814-Table1,Colon,,,,
20459861,20459861-Table2,Leukemia,Lymphoma,,,
20459861,20459861-TableS3a,Leukemia,Lymphoma,,,
20459861,20459861-TableS3b,Leukemia,Lymphoma,,,
20459861,20459861-TableS3c,Leukemia,Lymphoma,,,
20459861,20459861-TableS1,Leukemia,Lymphoma,,,
20460173,20460173-ImmPortChemokines,Immune,,,,
20460173,20460173-ImmPortCentrocytevsNaive,Immune,,,,
20460173,20460173-ImmPortCentroblastvsNaive,Immune,,,,
20460173,20460173-ImmPortTGF-betaFamilyMemberReceptors,Immune,,,,
20460173,20460173-ImmPortTNFFamilyMembers,Immune,,,,
20460173,20460173-ImmPortNaturalKillerCellCytotoxicity,Immune,,,,
20460173,20460173-ImmPortAntigenProcessingandPresentation,Immune,,,,
20460173,20460173-ImmPortAnti-IgMvsControl,Immune,,,,
20460173,20460173-ImmPortInterferons,Immune,,,,
20460173,20460173-ImmPortTNFFamilyMemberReceptors,Immune,,,,
20460173,20460173-ImmPortCD40LandAnti-IgMvsControl,Immune,,,,
20460173,20460173-ImmPortBCRSignalingPathway,Immune,,,,
20460173,20460173-ImmPortTCRSignalingPathway,Immune,,,,
20460173,20460173-ImmPortCytokineReceptors,Immune,,,,
20460173,20460173-ImmPortTGF-betaFamilyMembers,Immune,,,,
20460173,20460173-ImmPortMemoryvsNaive,Immune,,,,
20460173,20460173-ImmPortInterferonReceptors,Immune,,,,
20460173,20460173-ImmPortInterleukinReceptors,Immune,,,,
20460173,20460173-ImmPortCytokines,Immune,,,,
20460173,20460173-ImmPortInterleukins,Immune,,,,
20460173,20460173-ImmPortChemokineReceptors,Immune,,,,
20460173,20460173-ImmPortAntimicrobials,Immune,,,,
20460173,20460173-ImmPortComprehensiveListofImmune-RelatedGenes,Immune,,,,
20460173,20460173-ImmPortCentrocytevsMemory,Immune,,,,
20460173,20460173-ImmPortCD40LvsControl,Immune,,,,
20460474,20460474-Table2,Brain,,,,
20460474,20460474-Table3,Brain,,,,
20460474,20460474-Table4,Brain,,,,
20460542,20460542-SuppTable2,Colon,,,,
20460542,20460542-Table2,Colon,,,,
20460542,20460542-Table1,Colon,,,,
20460542,20460542-SuppTable1,Colon,,,,
20462447,20462447-Table1,Kidney,,,,
20462447,20462447-TableS1,Kidney,,,,
20479250,20479250-TableS4,Breast,,,,
20485376,20485376-TableS4,Lymphoma,Leukemia,,,
20485376,20485376-TableS3,Lymphoma,Leukemia,,,
20490655,20490655-ST3,Breast,,,,
20500816,20500816-Table1,Stem Cell,Prostate,,,
20502458,20502458-TableS6a,Sarcoma,,,,
20502458,20502458-TableS6e,Sarcoma,,,,
20502458,20502458-TableS6b,Sarcoma,,,,
20502458,20502458-TableS6f,Sarcoma,,,,
20502458,20502458-TableS6c,Sarcoma,,,,
20502458,20502458-TableS6d,Sarcoma,,,,
20504344,20504344-Table2,Leukemia,,,,
20504344,20504344-Table3,Leukemia,,,,
20504344,20504344-TableS1a,Leukemia,,,,
20504344,20504344-TableS1b,Leukemia,,,,
20504344,20504344-TableS1c,Leukemia,,,,
20504344,20504344-TableS2a,Leukemia,,,,
20504344,20504344-TableS2b,Leukemia,,,,
20504344,20504344-TableS2c,Leukemia,,,,
20508912,20508912-TABLEa-1,Breast,Kidney,,,
20508912,20508912-TABLEa-2,Breast,Kidney,,,
20518031,20518031-Table1,Spleen,,,,
20521089,20521089-SuppTable1b,Breast,,,,
20521089,20521089-Table4,Breast,,,,
20521089,20521089-Table2,Breast,,,,
20521089,20521089-Table3,Breast,,,,
20521089,20521089-SuppTable1a,Breast,,,,
20546333,20546333-Table3,Liver,Brain,,,
20547991,20547991-ST1,Ovarian,,,,
20548326,20548326-Table4,Stomach,,,,
20548947,20548947-Figure1b,Breast,,,,
20548947,20548947-TableS1a,Breast,,,,
20548947,20548947-TableS1b,Breast,,,,
20548947,20548947-TableS1c,Breast,,,,
20553613,20553613-AF-1,Pancreas,,,,
20559987,20559987-TableS1,Heart,,,,
20559987,20559987-TableS3,Heart,,,,
20559987,20559987-TableS2,Heart,,,,
20559987,20559987-TableS4,Heart,,,,
20564080,20564080-Table4,Leukemia,Lymphoma,,,
20564080,20564080-Table3,Leukemia,Lymphoma,,,
20570135,20570135-Table2,Colon,,,,
20576933,20576933-Table1a,Heart,,,,
20576933,20576933-Table2a,Heart,,,,
20578260,20578260-SuppFigure1,Liver,Kidney,,,
20579220,20579220-Table2,Stomach,,,,
20579220,20579220-Table1,Stomach,,,,
20581836,20581836-TableS2,sarcoma,,,,
20592013,20592013-Table2,Liver,,,,
20595629,20595629-Table1,Kidney,,,,
20595629,20595629-Table2a,Kidney,,,,
20595629,20595629-Table2b,Kidney,,,,
20595629,20595629-Table2c,Kidney,,,,
20595629,20595629-Table2d,Kidney,,,,
20596676,20596676-Table2,Breast,,,,
20599952,20599952-Table1,Bone Marrow,,,,
20601442,20601442-Table1,Brain,,,,
20610814,20610814-TableS9,Lymphoma,,,,
20622163,20622163-TableS2,Thoracic Aorta,,,,
20622163,20622163-Figure2B,Thoracic Aorta,,,,
20630075,20630075-AF-2,Stem Cell,"Brain, Breast, Uterus",,,
20630075,20630075-AF-3,Stem Cell,"Brain, Breast, Uterus",,,
20640575,20640575-Table1a,Kidney,,,,
20640575,20640575-Table1b,Kidney,,,,
20640575,20640575-Table1c,Kidney,,,,
20664703,20664703-Table4a,Eye,"Brain, Breast",,,
20664703,20664703-Table4b,Eye,"Brain, Breast",,,
20668008,20668008-TableS2a,Ovarian,,,,
20668008,20668008-TableS2b,Ovarian,,,,
20668010,20668010-Table2a,Thyroid,,,,
20668010,20668010-Table2b,Thyroid,,,,
20670856,20670856-Table2,Rectal,,,,
20676758,20676758-TableS4,Breast,,,,
20676758,20676758-TableS5,Breast,,,,
20679228,20679228-TableS3,Dendritic Cells,,,,
20679228,20679228-TableS5,Dendritic Cells,,,,
20679228,20679228-TableS4,Dendritic Cells,,,,
20679228,20679228-TableS1,Dendritic Cells,,,,
20679228,20679228-TableS2,Dendritic Cells,,,,
20679228,20679228-TableS6,Dendritic Cells,,,,
20686847,20686847-Table3,Stomach,,,,
20686847,20686847-Table2,Stomach,,,,
20691079,20691079-Table1,Breast,Stem Cell,,,
20691079,20691079-TableS2,Breast,Stem Cell,,,
20697686,20697686-Table3,Stem Cell,,,,
20712882,20712882-TableS2,Breast,,,,
20712882,20712882-TableS6,Breast,,,,
20713713,20713713-TableS1a,Breast,,,,
20713713,20713713-TableS1b,Breast,,,,
20736849,20736849-Table1,Brain,,,,
20803240,20803240-Table4,Breast,,,,
20805302,20805302-SuppTable3,Brain,,,,
20815947,20815947-Table1,Kidney,,,,
20815947,20815947-Table2,Kidney,,,,
20820980,20820980-TableS3,Breast,,,,
20820980,20820980-TableS5,Breast,,,,
20820980,20820980-TableS6,Breast,,,,
20820980,20820980-TableS7,Breast,,,,
20829329,20829329-TableS3,Breast,,,,
20829329,20829329-TableS4,Breast,,,,
20841388,20841388-SupplementalTable2a,Prostate,,,,
20841388,20841388-SupplementalTable2b,Prostate,,,,
20841388,20841388-SupplementalTable2c,Prostate,,,,
20841388,20841388-SupplementalTable2d,Prostate,,,,
20844879,20844879-SuppTable4,Leukemia,,,,
20844879,20844879-SuppTable8,Leukemia,,,,
20860821,20860821-TableS5,Pancreas,,,,
20860821,20860821-Table2-GroupIII,Pancreas,,,,
20860821,20860821-TableS2-GroupIII,Pancreas,,,,
20860821,20860821-Table2-GroupII,Pancreas,,,,
20860821,20860821-TableS2-GroupII,Pancreas,,,,
20860821,20860821-Table2-GroupI,Pancreas,,,,
20860821,20860821-TableS2-GroupI,Pancreas,,,,
20869114,20869114-Table2,Stem Cell,,,,
20869114,20869114-TableS2,Stem Cell,,,,
20869114,20869114-TableS3,Stem Cell,,,,
20869114,20869114-TableS5,Stem Cell,,,,
20877435,20877435-Table2,Mesenchymal Stem Cells,,,,
20878117,20878117-Table4,Colon,,,,
20890655,20890655-Table2,Breast,,,,
20890655,20890655-Table3,Breast,,,,
20890655,20890655-Table4,Breast,,,,
20890655,20890655-Table6a,Breast,,,,
20890655,20890655-Table6b,Breast,,,,
20890655,20890655-TableS1a,Breast,,,,
20890655,20890655-TableS1b,Breast,,,,
20890655,20890655-TableS2a,Breast,,,,
20890655,20890655-TableS2b,Breast,,,,
20890655,20890655-TableS3a,Breast,,,,
20890655,20890655-TableS3b,Breast,,,,
20890655,20890655-TableS4a,Breast,,,,
20890655,20890655-TableS4b,Breast,,,,
20890655,20890655-TableS5a,Breast,,,,
20890655,20890655-TableS5b,Breast,,,,
20890655,20890655-TableS6a,Breast,,,,
20890655,20890655-TableS6b,Breast,,,,
20890655,20890655-TableS7a,Breast,,,,
20890655,20890655-TableS7b,Breast,,,,
20937356,20937356-TableS1,Hypothalamic,,,,
20937356,20937356-TableS2,Hypothalamic,,,,
20940404,20940404-SuppTableb,Breast,,,,
20940404,20940404-Table1,Breast,,,,
20940404,20940404-SuppTablea,Breast,,,,
20963824,20963824-Table4,Stem Cell,,,,
20963824,20963824-Table2,Stem Cell,,,,
20963824,20963824-Table5,Stem Cell,,,,
20971820,20971820-TableS13,Leukemia,,,,
20972730,20972730-Table3,Brain,,,,
20976176,20976176-Table1,Thyroid,,,,
20976628,20976628-Table2a,Skin,,,,
20976628,20976628-Table2b,Skin,,,,
20976628,20976628-TableS1,Skin,,,,
20976628,20976628-TableS2,Skin,,,,
21059911,21059911-Table1,Liver,"Kidney, Stem Cell",,,
21059911,21059911-TableS2,Liver,"Kidney, Stem Cell",,,
21062462,21062462-TableS2,Breast,,,,
21063788,21063788-SuppTable1,Brain,,,,
21083932,21083932-TableS2,Stem Cell,,,,
21083932,21083932-TableS1,Stem Cell,,,,
21088996,21088996-Table3,Pancreas,,,,
21103407,21103407-TableS2,Leukemia,,,,
21103407,21103407-TableS3,Leukemia,,,,
21112772,21112772-Table2,Stomach,,,,
21131918,21131918-Table1,Ovarian,,,,
21132007,21132007-TableS2,Breast,Stem Cell,,,
21139686,21139686-Table1,Mycobacterium,,,,
21139686,21139686-Table4a,Mycobacterium,,,,
21139686,21139686-Table4b,Mycobacterium,,,,
21139686,21139686-Table5a,Mycobacterium,,,,
21139686,21139686-Table5b,Mycobacterium,,,,
21152935,21152935-TableS1,Stem Cell,,,,
21152935,21152935-TableS2,Stem Cell,,,,
21159642,21159642-STable1,Liver,,,,
21169407,21169407-TableS2,Stem Cell,,,,
21169407,21169407-TableS3,Stem Cell,,,,
21173432,21173432-TableS3,Breast,,,,
21175813,21175813-Table1,Liver,Kidney,,,
21175813,21175813-TableS1,Liver,Kidney,,,
21177436,21177436-TableS2,Leukemia,,,,
21177436,21177436-TableS4,Leukemia,,,,
21183939,21183939-Table2a,Leukemia,,,,
21183939,21183939-Table2b,Leukemia,,,,
21183939,21183939-TableS1,Leukemia,,,,
21183939,21183939-TableS2,Leukemia,,,,
21199802,21199802-TableS1a,Stem Cell,,,,
21199802,21199802-TableS1b,Stem Cell,,,,
21199802,21199802-TableS1c,Stem Cell,,,,
21205295,21205295-TableS2,Viral,,,,
21205295,21205295-TableS5,Viral,,,,
21205295,21205295-TableS1,Viral,,,,
21205295,21205295-TableS4,Viral,,,,
21211989,21211989-Table2a,Stem Cell,,,,
21211989,21211989-Table2b,Stem Cell,,,,
21211989,21211989-Table2c,Stem Cell,,,,
21220101,21220101-FigureS6,Stem Cell,,,,
21220328,21220328-TableS1,Brain,Stem Cell,,,
21220328,21220328-TableS2,Brain,Stem Cell,,,
21228927,21228927-Table3,Brain,,,,
21233844,21233844-SuppTable1,Lymphoma,,,,
21233844,21233844-SuppTable2,Lymphoma,,,,
21241498,21241498-TableS1a,Breast,,,,
21241498,21241498-TableS1b,Breast,,,,
21241498,21241498-TableS2a,Breast,,,,
21241498,21241498-TableS2b,Breast,,,,
21242003,21242003-Table2,Mycobacterium,,,,
21242186,21242186-Table1,Leukemia,Lymphoma,,,
21242186,21242186-Table2,Leukemia,Lymphoma,,,
21242186,21242186-TableS5,Leukemia,Lymphoma,,,
21242186,21242186-TableS7,Leukemia,Lymphoma,,,
21242186,21242186-TableS9,Leukemia,Lymphoma,,,
21243617,21243617-TableS7a,Leukemia,,,,
21243617,21243617-TableS7b,Leukemia,,,,
21245935,21245935-Table1,Lung,Lymphoma,,,
21245935,21245935-TableS1,Lung,Lymphoma,,,
21248070,21248070-Table1,Brain,,,,
21248301,21248301-TableS2aa,Breast,,,,
21248301,21248301-TableS2ab,Breast,,,,
21248301,21248301-TableS2b,Breast,,,,
21248301,21248301-TableS2c,Breast,,,,
21266046,21266046-Table4,Prostate,,,,
21272993,21272993-Table1,Kidney,,,,
21272993,21272993-Table2,Kidney,,,,
21283674,21283674-TableS2,Liver,,,,
21283674,21283674-TableS4,Liver,,,,
21286940,21286940-STable1,Liver,,,,
21294715,21294715-Table4,Skin,,,,
21294715,21294715-TableS1,Skin,,,,
21294715,21294715-TableS2,Skin,,,,
21294715,21294715-TableS3,Skin,,,,
21294715,21294715-TableS4,Skin,,,,
21295523,21295523-Table3a,Leukemia,Lymphoma,,,
21295523,21295523-Table3b,Leukemia,Lymphoma,,,
21297585,21297585-Table5,General,,,,
21297585,21297585-Table6,General,,,,
21297860,21297860-Table2a,Breast,,,,
21297860,21297860-Table2b,Breast,,,,
21297860,21297860-Table2c,Breast,,,,
21297860,21297860-TableS1a,Breast,,,,
21297860,21297860-TableS1b,Breast,,,,
21297860,21297860-TableS1c,Breast,,,,
21297860,21297860-TableS1d,Breast,,,,
21297860,21297860-TableS1e,Breast,,,,
21297860,21297860-TableS1f,Breast,,,,
21298039,21298039-Table1,Brain,,,,
21298039,21298039-Table2,Brain,,,,
21298039,21298039-TableS1,Brain,,,,
21298039,21298039-TableS2,Brain,,,,
21311097,21311097-Table1a,Breast,,,,
21311097,21311097-Table1b,Breast,,,,
21311097,21311097-Table1c,Breast,,,,
21311097,21311097-Table1d,Breast,,,,
21311097,21311097-Table3,Breast,,,,
21316416,21316416-Table1,Lymphoma,,,,
21317880,21317880-Table3,Ovarian,,,,
21324924,21324924-SupplementalTable2,Prostate,,,,
21324924,21324924-SupplementalTable3,Prostate,,,,
21324924,21324924-SupplementalTable7,Prostate,,,,
21324924,21324924-SupplementalTable8,Prostate,,,,
21326205,21326205-Table4,General,,,,
21326205,21326205-TableS1a,General,,,,
21326205,21326205-TableS2a,General,,,,
21326205,21326205-TableS2b,General,,,,
21326205,21326205-TableS2c,General,,,,
21330458,21330458-TableS1,General,,,,
21330458,21330458-TableS2,General,,,,
21330458,21330458-TableS3,General,,,,
21330458,21330458-TableS4,General,,,,
21330458,21330458-TableS5,General,,,,
21330458,21330458-TableS6,General,,,,
21330458,21330458-TableS7,General,,,,
21332710,21332710-Table1,Leukemia,,,,
21332710,21332710-Table2,Leukemia,,,,
21335544,21335544-Table2,General,,,,
21335544,21335544-TableS2,General,,,,
21345725,21345725-TableS1,Ovarian,,,,
21346144,21346144-TableS9,Breast,,,,
21347333,21347333-Table2,Pancreas,Kidney,,,
21347333,21347333-Table3,Pancreas,Kidney,,,
21347333,21347333-TableS1,Pancreas,Kidney,,,
21351040,21351040-Table3,Brain,,,,
21353202,21353202-Table1,Lung,Stem Cell,,,
21358273,21358273-TableS6,General,,,,
21358273,21358273-TableS8,General,,,,
21358552,21358552-Table2,General,,,,
21358552,21358552-Table3,General,,,,
21359205,21359205-Table1,Mycobacterium,,,,
21364753,21364753-Table2a,Stomach,Stem Cell,,,
21364753,21364753-Table2b,Stomach,Stem Cell,,,
21364753,21364753-Table3,Stomach,Stem Cell,,,
21369372,21369372-Table3a,General,,,,
21369372,21369372-Table3b,General,,,,
21375733,21375733-Table3,Breast,,,,
21375733,21375733-TableS5,Breast,,,,
21376043,21376043-Table1,Trypanosome,,,,
21383243,21383243-Table1,Mycobacterium,,,,
21383243,21383243-Table2,Mycobacterium,,,,
21385933,21385933-Table3a,Uterus,,,,
21385933,21385933-Table3b,Uterus,,,,
21385933,21385933-Table3c,Uterus,,,,
21386926,21386926-Table2a,Skin,,,,
21386926,21386926-Table2b,Skin,,,,
21388269,21388269-TableS2,General,,,,
21388269,21388269-TableS3,General,,,,
21388269,21388269-TableS4,General,,,,
21388269,21388269-TableS5,General,,,,
21388269,21388269-TableS6,General,,,,
21409395,21409395-TableS1,Breast,,,,
21409395,21409395-TableS2,Breast,,,,
21409395,21409395-TableS3,Breast,,,,
21410330,21410330-Table1a,Liver,Kidney,,,
21410330,21410330-Table1b,Liver,Kidney,,,
21410330,21410330-Table1c,Liver,Kidney,,,
21410330,21410330-Table1d,Liver,Kidney,,,
21410330,21410330-Table2a,Liver,Kidney,,,
21410330,21410330-Table2b,Liver,Kidney,,,
21411738,21411738-FigureS6,Lymphoma,,,,
21411738,21411738-FigureS7,Lymphoma,,,,
21419759,21419759-STable2,Liver,,,,
21422418,21422418-TableS2,Breast,,,,
21422430,21422430-Table2,Skin,,,,
21427117,21427117-Table1a,General,,,,
21427117,21427117-Table1b,General,,,,
21431534,21431534-Table1,Stem Cell,,,,
21431534,21431534-Table4,Stem Cell,,,,
21443790,21443790-TableS2,General,,,,
21443790,21443790-TableS3,General,,,,
21443790,21443790-TableS4,General,,,,
21445269,21445269-Table1,Stomach,,,,
21445269,21445269-Table2a,Stomach,,,,
21445269,21445269-Table2b,Stomach,,,,
21447798,21447798-TableS4a,General,,,,
21447798,21447798-TableS4b,General,,,,
21449910,21449910-Table1,General,,,,
21449910,21449910-Table2,General,,,,
21449910,21449910-Table3,General,,,,
21449910,21449910-Table4,General,,,,
21450070,21450070-Table1,Stem Cell,,,,
21450070,21450070-Table2,Stem Cell,,,,
21455985,21455985-Table1a,General,,,,
21455985,21455985-Table1b,General,,,,
21455985,21455985-Table2,General,,,,
21455985,21455985-Table3a,General,,,,
21455985,21455985-Table3b,General,,,,
21458382,21458382-TableS7,Breast,,,,
21467161,21467161-Table2,Colon,,,,
21467161,21467161-TableS3,Colon,,,,
21469100,21469100-Table1,Stem Cell,,,,
21479231,21479231-Table2,Ovarian,,,,
21479927,21479927-TableS2,Breast,,,,
21479927,21479927-TableS3,Breast,,,,
21481529,21481529-Table3,General,,,,
21481529,21481529-TableS1,General,,,,
21486864,21486864-TableS3,Leukemia,Stem Cell,,,
21487109,21487109-TableS7,Lymphoma,,,,
21487109,21487109-TableS8,Lymphoma,,,,
21488074,21488074-Fig5b,Liver,,,,
21488074,21488074-Fig5d,Liver,,,,
21494118,21494118-Table1a,General,,,,
21494118,21494118-Table1b,General,,,,
21506117,21506117-Table1a,Breast,,,,
21506117,21506117-Table1b,Breast,,,,
21506117,21506117-Table3a,Breast,,,,
21506117,21506117-Table3b,Breast,,,,
21506117,21506117-Table3c,Breast,,,,
21506117,21506117-Table3d,Breast,,,,
21506117,21506117-Table3e,Breast,,,,
21506117,21506117-Table3f,Breast,,,,
21506117,21506117-Table3g,Breast,,,,
21506117,21506117-Table3h,Breast,,,,
21509659,21509659-Table2,Skin,,,,
21514423,21514423-Table2,General,,,,
21514423,21514423-Table3,General,,,,
21515302,21515302-Table2,Liver,,,,
21515302,21515302-Table4,Liver,,,,
21518431,21518431-Figure2,Leukemia,,,,
21519635,21519635-Table1,Mycobacterium,,,,
21519635,21519635-Table2,Mycobacterium,,,,
21519635,21519635-Table3,Mycobacterium,,,,
21533028,21533028-TableS1,General,,,,
21533028,21533028-TableS2,General,,,,
21540246,21540246-Table2,General,,,,
21540246,21540246-Table3,General,,,,
21546775,21546775-Table2a,General,,,,
21546775,21546775-Table2b,General,,,,
21546775,21546775-Table2c,General,,,,
21551231,21551231-TableS1,Leukemia,Lymphoma,,,
21557218,21557218-Table2a,Lung,,,,
21557218,21557218-Table2b,Lung,,,,
21557218,21557218-TableS1,Lung,,,,
21557326,21557326-SuppTable1a,Brain,,,,
21557326,21557326-SuppTable1b,Brain,,,,
21557779,21557779-Table2a,General,,,,
21557779,21557779-Table2b,General,,,,
21559426,21559426-TableS1a,General,,,,
21559426,21559426-TableS1b,General,,,,
21561478,21561478-Table4,General,,,,
21561479,21561479-Table2,General,,,,
21561479,21561479-Table4,General,,,,
21562609,21562609-Table1,Thyroid,,,,
21562609,21562609-Table2,Thyroid,,,,
21562609,21562609-Table3,Thyroid,,,,
21562609,21562609-SupplementaryTable2a,Thyroid,,,,
21562609,21562609-SupplementaryTable2b,Thyroid,,,,
21569500,21569500-Table3a,Mycobacterium,,,,
21569500,21569500-Table3b,Mycobacterium,,,,
21569500,21569500-Table5,Mycobacterium,,,,
21569500,21569500-Table6a,Mycobacterium,,,,
21569500,21569500-Table6b,Mycobacterium,,,,
21569500,21569500-Table7,Mycobacterium,,,,
21577019,21577019-Table1a,General,,,,
21577019,21577019-Table1b,General,,,,
21577019,21577019-Table2,General,,,,
21577019,21577019-Table3,General,,,,
21590770,21590770-TableS1,General,,,,
21592325,21592325-Table1,Lymphoma,,,,
21592325,21592325-TableS3,Lymphoma,,,,
21592325,21592325-TableS4,Lymphoma,,,,
21592325,21592325-TableS5,Lymphoma,,,,
21592325,21592325-TableS6,Lymphoma,,,,
21595824,21595824-Table2,General,,,,
21599968,21599968-Table1,Viral,,,,
21599968,21599968-Table2,Viral,,,,
21599968,21599968-TableS1,Viral,,,,
21599968,21599968-TableS2,Viral,,,,
21602925,21602925-Table1,General,,,,
21602925,21602925-Table2,General,,,,
21602925,21602925-Table3,General,,,,
21603600,21603600-Table3,Brain,,,,
21603600,21603600-TableS2,Brain,,,,
21603600,21603600-TableS3,Brain,,,,
21603632,21603632-Table2a,Liver,,,,
21603632,21603632-Table2b,Liver,,,,
21603632,21603632-Table3,Liver,,,,
21611158,21611158-Table1a,Prostate,,,,
21611158,21611158-Table1b,Prostate,,,,
21611158,21611158-Table2a,Prostate,,,,
21611158,21611158-Table2b,Prostate,,,,
21611158,21611158-Table3a,Prostate,,,,
21611158,21611158-Table3b,Prostate,,,,
21612579,21612579-Table1,Viral,,,,
21614488,21614488-Table2,Breast,,,,
21614488,21614488-Table3,Breast,,,,
21614566,21614566-TableS1,Breast,,,,
21614566,21614566-TableS2,Breast,,,,
21623761,21623761-TableS2,Leukemia,Lymphoma,,,
21625507,21625507-TableS1,General,,,,
21633089,21633089-TableS4,Lymphoma,,,,
21635755,21635755-Table2,Stomach,,,,
21635755,21635755-Table3,Stomach,,,,
21635755,21635755-Table4a,Stomach,,,,
21635755,21635755-Table4b,Stomach,,,,
21635755,21635755-Table5a,Stomach,,,,
21635755,21635755-Table5b,Stomach,,,,
21636701,21636701-Table4a,General,,,,
21636701,21636701-Table4b,General,,,,
21636701,21636701-Table4c,General,,,,
21636701,21636701-Table4d,General,,,,
21636701,21636701-Table4e,General,,,,
21636701,21636701-Table4f,General,,,,
21653923,21653923-SuppTable1,Leukemia,,,,
21654678,21654678-SupplementaryTable2,Ovarian,,,,
21654678,21654678-SupplementaryTable3,Ovarian,,,,
21666600,21666600-TableS3,General,,,,
